instance_id,answer_pred_bespoke,answer_pred_str_bespoke,id,answer_pred_qwen,answer_pred_str_qwen,image_file,figure_id,caption,figure_type,compound,figs_numb,qa_pair_type,question,answer_options,venue,categories,source_dataset,paper_id,pdf_url
00396bc3474287a31469523d38f7013f,d,d,00396bc3474287a31469523d38f7013f,c,c,o00-1006.pdf-figure4.png,o00-1006.pdf-figure4,fig 4. the work flow of the session clustering process.,architecture diagram,False,1,closed-ended finite answer set non-binary visual,"what is the type of figure with label ""cluster""?",,acl,nan,aclfig,o00-1006,https://aclanthology.org/o00-1006.pdf
82ea2c24d612175b093c097d8cd90b1e,c,c,82ea2c24d612175b093c097d8cd90b1e,"c,b","c,b",o04-3006.pdf-figure2.png,o04-3006.pdf-figure2,figure 2. the function blocks of the c-dsr platform.,architecture diagram,False,1,closed-ended finite answer set non-binary visual,which of the following blocks is connected to c-dsr engine with a double arrow?,,acl,nan,aclfig,o04-3006,https://aclanthology.org/o04-3006.pdf
df2733f55a7f08d09718d4e523adfc49,a,a,df2733f55a7f08d09718d4e523adfc49,d,d,1611.02590v2-figure4-1.png,1611.02590v2-figure4-1,"figure 4: significant differences for resolving tweets in claims validated as true vs false. in verified claims, resolving tweets show higher certainty cue (crt) related values than non-resolving tweets. in falsified claims, resolving tweets show higher doubt cue (dcr) related values than non-resolving tweets.",box plot,True,7,closed-ended finite answer set non-binary visual,in which boxplot does the median value for 'false' fall below 0?,,arxiv,['cs.cl'],scigraphqa,1611.02590,https://arxiv.org/pdf/1611.02590v2
46a13c1d31552b9626c3d787c7dbc3fe,a,a,46a13c1d31552b9626c3d787c7dbc3fe,d,d,w16-2206.pdf-figure4.png,w16-2206.pdf-figure4,figure 4: a translation example produced by our system. the shown german sentence is preordered.,confusion matrix,False,1,closed-ended finite answer set non-binary visual,how many gray squares are in the figure?,,acl,nan,aclfig,w16-2206,https://aclanthology.org/w16-2206.pdf
d50c8ec94e71476be3fef6ea5ca1d003,d,d,d50c8ec94e71476be3fef6ea5ca1d003,"c,d","c,d",w16-2302.pdf-figure5.png,w16-2302.pdf-figure5,figure 5: english-to-german (en-de) system-level metric significance test results; a green cell corresponds to a significant increase in correlation for the metric in a given row over the metric in a given column according to williams test; rr = standard wmt relative ranking.,confusion matrix,True,2,closed-ended finite answer set non-binary visual,"in both subfigures, what is the number of green squares in the first top row?",,acl,nan,aclfig,w16-2302,https://aclanthology.org/w16-2302.pdf
bfc2a1d9c6c4cc2309601bc66ee2dbcb,"a,b,c,d","a,b,c,d",bfc2a1d9c6c4cc2309601bc66ee2dbcb,"a,c,d","a,c,d",2007.sigdial-1.12.pdf-figure7.png,2007.sigdial-1.12.pdf-figure7,figure 7. roc area for n*-best and other n-best methods (n* is represented as n=0),bar chart,False,1,closed-ended finite answer set non-binary visual,what is the number of black bars in the figure?,,acl,nan,aclfig,2007.sigdial-1.12,https://aclanthology.org/2007.sigdial-1.12.pdf
cfa516adc72f6bd3f4e2761fbf433f5e,b,b,cfa516adc72f6bd3f4e2761fbf433f5e,c,c,2020.acl-main.597.pdf-figure1.png,2020.acl-main.597.pdf-figure1,"figure 1: the conditional entropies (h) and mutual information quantities (mi) of form (w ), meaning (v ), and declension class (c), given gender (g) in german and czech.",venn diagram,False,1,closed-ended finite answer set non-binary visual,how many blue circles are in the diagram?,,acl,nan,aclfig,2020.acl-main.597,https://aclanthology.org/2020.acl-main.597.pdf
f7a5966310e802b55111f8f0437a4aa4,"c,a","c,a",f7a5966310e802b55111f8f0437a4aa4,"e,g","e,g",2020.lrec-1.114.pdf-figure2.png,2020.lrec-1.114.pdf-figure2,figure 2: distribution of metalinguistic labels in vgg.,pie chart,False,1,closed-ended finite answer set non-binary visual,which of the following has a pie slice larger than 10%?,,acl,nan,aclfig,2020.lrec-1.114,https://aclanthology.org/2020.lrec-1.114.pdf
36434badc17899424999d49b92693b70,d,d,36434badc17899424999d49b92693b70,c,c,1701.08340v2-figure3-1.png,1701.08340v2-figure3-1,figure 3: effect of using different corpora in with different comparability degree,line chart,False,1,closed-ended finite answer set non-binary visual,which line represents the accuracy of using gencorpus with top-10?,,arxiv,['cs.cl'],scigraphqa,1701.08340,https://arxiv.org/pdf/1701.08340v2
ff962cc41d3194599213d8137b37a2d9,d,d,ff962cc41d3194599213d8137b37a2d9,"c,d","c,d",1910.04176v1-figure2-1.png,1910.04176v1-figure2-1,"figure 2: ic accuracy on snips’s addtoplaylist intent with varying number of seed examples. 100 examples are generated using different fda techniques. as indicated by the accuracy trend, increasing the seed examples leads to better performance.",line chart,False,1,closed-ended finite answer set non-binary visual,which line represents the method with the highest accuracy when the number of seed examples is at its minimum?,,arxiv,['cs.cl cs.ir cs.lg'],scigraphqa,1910.04176,https://arxiv.org/pdf/1910.04176v1
ee66d4cc1333bb09514ec069a3575cee,d,d,ee66d4cc1333bb09514ec069a3575cee,c,c,1508.03601v1-figure4-1.png,1508.03601v1-figure4-1,figure 4: impact of topic1,line chart,False,1,closed-ended finite answer set non-binary visual,in which month does the impact of the black line reach its lowest value?,,arxiv,['cs.si cs.cl'],scigraphqa,1508.03601,https://arxiv.org/pdf/1508.03601v1
8fd522ca4565648551b38ba3f6e99455,c,c,8fd522ca4565648551b38ba3f6e99455,"a,b","a,b",1711.05294v1-figure2-1.png,1711.05294v1-figure2-1,figure 2: results for the relation extraction from the nyt corpus: comparison with state-of-the-art neural network models.,line chart,False,1,closed-ended finite answer set non-binary visual,which of the following have a precision value greater than 0.8 when the recall value is 0.1?,,arxiv,['cs.cl'],scigraphqa,1711.05294,https://arxiv.org/pdf/1711.05294v1
2a1d9fc1f0d5bb5634486199cff26cde,d,d,2a1d9fc1f0d5bb5634486199cff26cde,c,c,2007.02540v1-figure4-1.png,2007.02540v1-figure4-1,figure 4: learning curve on the training dataset.,line chart,True,2,closed-ended finite answer set non-binary visual,at what percentage of training data (subtask b) does the orange line reach its highest value?,,arxiv,['cs.cl cs.ai'],scigraphqa,2007.02540,https://arxiv.org/pdf/2007.02540v1
bfcd81704fb09312f4ab8613dd801e8c,d,d,bfcd81704fb09312f4ab8613dd801e8c,c,c,1609.04309v3-figure2-1.png,1609.04309v3-figure2-1,"figure 2. computational time for the two-clusters adaptive softmax on the bulgarian europarl data, as a function of the size of the head cluster kh. we report values predicted by our model (theoretical) as well as measured on a k40 (empirical). even with this very simple hierarchy, we observe more than 5× speedup over the full softmax. the red dotted line indicates the value of the parameter kh such that both clusters have equal probability: ph = pt = 0.5.","line chart,scatter plot",False,1,closed-ended finite answer set non-binary visual,what is the approximate value of the orange marker when the blue line is at its lowest point? ,,arxiv,['cs.cl cs.lg'],scigraphqa,1609.04309,https://arxiv.org/pdf/1609.04309v3
518673c956a4eb625bbcd8c7c280cc66,a,a,518673c956a4eb625bbcd8c7c280cc66,c,c,1510.03820v4-figure4-1.png,1510.03820v4-figure4-1,figure 4: effect of the number of feature maps.,line chart,False,1,closed-ended finite answer set non-binary visual,which of the following line colors represents sst-1?,,arxiv,['cs.cl cs.lg cs.ne'],scigraphqa,1510.03820,https://arxiv.org/pdf/1510.03820v4
5fffb6e6797c9b6cd64d298a55924ffa,d,d,5fffb6e6797c9b6cd64d298a55924ffa,"b,d","b,d",2010.10907v1-figure5-1.png,2010.10907v1-figure5-1,"figure 5: results for random prefixes. for each generation step, the figure shows (a) contribution of source, (b) entropy of source contributions.",line chart,True,2,closed-ended finite answer set non-binary visual,which of the following has the highest source contribution at target token position 20?,,arxiv,['cs.cl'],scigraphqa,2010.10907,https://arxiv.org/pdf/2010.10907v1
fa0204f6f250003be09e590a72ed85a8,a,a,fa0204f6f250003be09e590a72ed85a8,c,c,1705.03633v1-figure5-1.png,1705.03633v1-figure5-1,"figure 5. question answering accuracy on the clevr-cogent dataset (higher is better). top: we train models on condition a, then test them on both condition a and condition b. we then finetune these models on condition b using 3k images and 30k questions, and again test on both conditions. our model uses 18k programs during training on condition a, and does not use any programs during finetuning on condition b. bottom: we investigate the effects of using different amounts of data when finetuning on condition b. we show overall accuracy as well as accuracy on color-query and shape-query questions.",line chart,True,3,closed-ended finite answer set non-binary visual,which line represents the cnn+lstm+sa+mlp model's accuracy?,,arxiv,['cs.cv cs.cl cs.lg'],scigraphqa,1705.03633,https://arxiv.org/pdf/1705.03633v1
d36c67c70e0d7ca2626575d811bf44d2,a,a,d36c67c70e0d7ca2626575d811bf44d2,b,b,2009.10355v1-figure3-1.png,2009.10355v1-figure3-1,figure 3: the comparison between 3 kinds of agent. comnet achieved performance close to the upper bound (hand-crafted) while there is still room for improvement for vanilla dqn.,line chart,True,9,closed-ended finite answer set non-binary visual,which line in the third row of plots represents the 'comnet' agent?,,arxiv,['cs.cl'],scigraphqa,2009.10355,https://arxiv.org/pdf/2009.10355v1
e43887a75c25ee0103aeddccb824f970,b,b,e43887a75c25ee0103aeddccb824f970,"b,c","b,c",1605.04569v2-figure1-1.png,1605.04569v2-figure1-1,figure 1: performance with nplm over beam size on english-german news-test2015. a beam of 12 corresponds to row 15 in tab. 3.,line chart,False,1,closed-ended finite answer set non-binary visual,what is the approximate value of the red line at the point where the beam size is 10?,,arxiv,['cs.cl'],scigraphqa,1605.04569,https://arxiv.org/pdf/1605.04569v2
9909348549ca7718e6904a3226bca808,a,a,9909348549ca7718e6904a3226bca808,b,b,1905.12065v1-figure2-1.png,1905.12065v1-figure2-1,"figure 2: smoothed distances (abscissa) plotted against radial bins (ordinate) over 360 degrees, for bass (top panel, ) versus oxidation (bottom panel, ), as computed over grolier’s encyclopedia, with the following parameter settings: , , , .",line chart,True,2,closed-ended finite answer set non-binary visual,which of the plots shows a higher maximum value on the y-axis?,,arxiv,['cs.cl'],scigraphqa,1905.12065,https://arxiv.org/pdf/1905.12065v1
0503681329644c23587c9964f7828900,"a,b,d","a,b,d",0503681329644c23587c9964f7828900,"a,b,c,d","a,b,c,d",1906.02882v1-figure7-1.png,1906.02882v1-figure7-1,figure 7: impact of training data size.,line chart,False,1,closed-ended finite answer set non-binary visual,which training size(s) show an increase in the orange line from the previous value?,,arxiv,['cs.ir cs.cl'],scigraphqa,1906.02882,https://arxiv.org/pdf/1906.02882v1
328ff7fb1baeb8da28cf866ce17aed28,c,c,328ff7fb1baeb8da28cf866ce17aed28,"c,d","c,d",2009.07494v1-figure4-1.png,2009.07494v1-figure4-1,figure 4: parameter analysis of integrad on sst2.,line chart,True,2,closed-ended finite answer set non-binary visual,"in the right graph, which of the lines has the highest era metric value when s=4?",,arxiv,['cs.cl cs.lg'],scigraphqa,2009.07494,https://arxiv.org/pdf/2009.07494v1
04141607a9ab86c14f139c7507f1574c,"a,b,c,d","a,b,c,d",04141607a9ab86c14f139c7507f1574c,c,c,1804.06759v1-figure2-1.png,1804.06759v1-figure2-1,figure 2: volume of hostile comments over time for four discovered clusters of posts.,line chart,True,4,closed-ended finite answer set non-binary visual,which cluster has the highest value for the blue line at 1 hour?,,arxiv,['cs.cl cs.si'],scigraphqa,1804.06759,https://arxiv.org/pdf/1804.06759v1
04367816f0d142037afcc5aef7f2cff6,"a,b","a,b",04367816f0d142037afcc5aef7f2cff6,"a,d","a,d",1810.11663v1-figure3-1.png,1810.11663v1-figure3-1,figure 3: performance curves of each model according to the size of the training set.,line chart,False,1,closed-ended finite answer set non-binary visual,which of the following have a performance value above 0.50 for the largest training data size?,,arxiv,['cs.cl'],scigraphqa,1810.11663,https://arxiv.org/pdf/1810.11663v1
e87088f984dd078e03968a99be5286b5,b,b,e87088f984dd078e03968a99be5286b5,"a,b,c","a,b,c",1910.08534v1-figure18-1.png,1910.08534v1-figure18-1,"figure 18: distance of the part-of-speech tag distributions between important features and all words (background). distance is generally smaller with post-hoc methods for all models, although some exceptions exist for lstm with attention and bert.",line chart,True,3,closed-ended finite answer set non-binary visual,which of the plots shows the highest jensen-shannon score value at 1 important feature?,,arxiv,['cs.cl cs.cy cs.hc cs.lg'],scigraphqa,1910.08534,https://arxiv.org/pdf/1910.08534v1
cf88f0c08f39db6b34901f0d7d9718f2,"b,d","b,d",cf88f0c08f39db6b34901f0d7d9718f2,"c,e","c,e",1902.10247v3-figure6-1.png,1902.10247v3-figure6-1,figure 6: performance analysis of the proposed algorithm for different window sizes over the sampled dataset.,line chart,False,1,closed-ended finite answer set non-binary visual,which of the red points on the line correspond to a window size greater than 5?,,arxiv,['cs.cl cs.lg stat.ml'],scigraphqa,1902.10247,https://arxiv.org/pdf/1902.10247v3
