instance_id,answer_pred_bespoke,answer_pred_str_bespoke,id,answer_pred_qwen,answer_pred_str_qwen,image_file,figure_id,caption,figure_type,compound,figs_numb,qa_pair_type,question,answer_options,venue,categories,source_dataset,paper_id,pdf_url
bbe18f2ff9b9a71b53ebd0aa841b3f72,"i-loc weights, i-misc weights","i-loc weights, i-misc weights",bbe18f2ff9b9a71b53ebd0aa841b3f72,"i-loc weights (true tag), i-misc weights (false tag)","i-loc weights (true tag), i-misc weights (false tag)",1709.00659v2-figure2-1.png,1709.00659v2-figure2-1,figure 2: visualization of hidden representation of a loc entity word “rangoon” and weight parameters corresponding to true and false tags.,line chart,False,1,closed-ended infinite answer set non-visual,what are the two types of weights represented in this figure?,,arxiv,['cs.cl'],scigraphqa,1709.00659,https://arxiv.org/pdf/1709.00659v2
63055f3434144f7f488c1e1954e757c2,350,350,63055f3434144f7f488c1e1954e757c2,0.05,0.05,2020.acl-main.6.pdf-figure2.png,2020.acl-main.6.pdf-figure2,figure 2: bleu improvements on wizard-of-wikipedia.,line chart,False,1,closed-ended infinite answer set non-visual,what is the maximum relative improvement for unseen data?,,acl,nan,aclfig,2020.acl-main.6,https://aclanthology.org/2020.acl-main.6.pdf
e2b25aa9a85854b40126c3a5b8bdd7e4,1,1,e2b25aa9a85854b40126c3a5b8bdd7e4,1.000,1.000,2020.acl-main.31.pdf-figure2.png,2020.acl-main.31.pdf-figure2,"figure 2: test performance and gain with different percent of training data ranging from 0.005 to 1 on mr. the less data in training, the more new words in test.",line chart,False,1,closed-ended infinite answer set non-visual,what is the maximum value in the x-axis?,,acl,nan,aclfig,2020.acl-main.31,https://aclanthology.org/2020.acl-main.31.pdf
ee099191dd8bcc8c0e1c4ff0e4cef15b,sigmoidal,sigmoidal,ee099191dd8bcc8c0e1c4ff0e4cef15b,sigmoid,sigmoid,1703.01619v1-figure9-1.png,1703.01619v1-figure9-1,figure 9: types of non-linearities.,line chart,True,3,closed-ended infinite answer set non-visual,what type of non-linearity is represented by the function tanh(x)?,,arxiv,['cs.cl cs.lg stat.ml'],scigraphqa,1703.01619,https://arxiv.org/pdf/1703.01619v1
a8aed3e23bcbc70c946462f43aba13d9,bioasq7,bioasq7,a8aed3e23bcbc70c946462f43aba13d9,test set 7.4,test set 7.4,2006.09174v1-figure1-1.png,2006.09174v1-figure1-1,"fig. 1. the micro f-measure achieved by systems across different years of the bioasq challenge. for each test set the micro f-measure is presented for the best performing system (top) and the mti, as well as the average micro f-measure of all the participating systems (avg).",line chart,True,7,closed-ended infinite answer set non-visual,which bioasq test set has the highest micro f-measure for the average of all participating systems?,,arxiv,['cs.cl cs.ir cs.lg'],scigraphqa,2006.09174,https://arxiv.org/pdf/2006.09174v1
03f0563f66c43a7d3aafd02915628fef,1.5,1.5,03f0563f66c43a7d3aafd02915628fef,3.5,3.5,2002.01065v2-figure2-1.png,2002.01065v2-figure2-1,fig. 2. prior (left) and posterior (right) distribution of a synthetic causal relation. the new knowledge that we want to validate is represented by the figure of the center. this relation is rejected due to the fact that it is very different from the learned knowledge.,line chart,True,3,closed-ended infinite answer set non-visual,what is the pdf value  in the 'usually adverb representation' plot at a casual probability of 0.2? ,,arxiv,['cs.ai cs.cl'],scigraphqa,2002.01065,https://arxiv.org/pdf/2002.01065v2
36b9e52b016fc3c8846a4b4783be5730,55,55,36b9e52b016fc3c8846a4b4783be5730,50,50,2001.01000v1-figure17-1.png,2001.01000v1-figure17-1,"fig. 17. evolution of the identification rate as a function of α and β, when the first and second eigenresiduals (µ1(n) and µ2(n)) are combined according to equations (5) and (6).",line chart,True,2,closed-ended infinite answer set non-visual,what is the identification rate when beta is 0.2?,,arxiv,['cs.sd cs.cl eess.as'],scigraphqa,2001.01000,https://arxiv.org/pdf/2001.01000v1
2a098613af241b6f0e40bf8ffd7df21d,0.5 to 1.0,0.5 to 1.0,2a098613af241b6f0e40bf8ffd7df21d,"[0.5, 1.0]","[0.5, 1.0]",1909.05023v2-figure5-1.png,1909.05023v2-figure5-1,"figure 5: ratios of rt/rt1 for various power law exponents k. left: {0.2, 0.4, 0.6, 0.8} from top to bottom, middle: {1.2, 1.4, 1.6, 1.8} from top to bottom, right: {2.5, 3.0, 3.5, 4.0} from bottom to top. in all cases the runtime ratos approach 1 exponentially fast with growing n.",line chart,True,3,closed-ended infinite answer set non-visual,what is the range of the values presented in the y-axis?,,arxiv,['quant-ph cs.cl cs.ds cs.lg'],scigraphqa,1909.05023,https://arxiv.org/pdf/1909.05023v2
7b4e359bc9b986a898a32a46186b7f02,72%,72%,7b4e359bc9b986a898a32a46186b7f02,72,72,1504.07225v3-figure6-1.png,1504.07225v3-figure6-1,figure 6: cross-lingual classification accuracy results for de→ en,line chart,False,1,closed-ended infinite answer set non-visual,what is the accuracy of the 'klementiev et al.' method when the number of documents in the training set is 1000?,,arxiv,['cs.cl cs.lg cs.ne stat.ml'],scigraphqa,1504.07225,https://arxiv.org/pdf/1504.07225v3
99096d270a5a93995e14903727e9d2d7,0.82,0.82,99096d270a5a93995e14903727e9d2d7,0.81,0.81,2005.12246v1-figure1-1.png,2005.12246v1-figure1-1,"figure 1: accuracy of the entire development set of fdcl18 (top), and fpr rate for abusive (middle) and hate (bottom) speech detection for tweets inferred as aae in the development set. x axis denotes the number of epochs. 0th epoch is the best checkpoint for pretraining step, which is also the baseline model.",line chart,True,3,closed-ended infinite answer set non-visual,"in the accuracy plot, what it the maximum value presented in the y-axis?",,arxiv,['cs.cl'],scigraphqa,2005.12246,https://arxiv.org/pdf/2005.12246v1
e12eb617b1f8648c93fc229a95aa85cf,0 to 6×10^-5,0 to 6×10^-5,e12eb617b1f8648c93fc229a95aa85cf,"[6e-05, 1e-05]","[6e-05, 1e-05]",1911.11756v1-figure2-1.png,1911.11756v1-figure2-1,fig. 2: the schedule of w(t) with max value 10. we use the same scheduling function as in [3].,line chart,True,2,closed-ended infinite answer set non-visual,what is the learning rate range?,,arxiv,['cs.lg cs.cl stat.ml'],scigraphqa,1911.11756,https://arxiv.org/pdf/1911.11756v1
a08bebe764fcfe089fb481c42dffe553,500,500,a08bebe764fcfe089fb481c42dffe553,400,400,1810.06645v1-figure1-1.png,1810.06645v1-figure1-1,fig. 1. sentiment polarity probability difference between male and female.,line chart,False,1,closed-ended infinite answer set non-visual,what is the maximum number of people presented in the y-axis?,,arxiv,['cs.cl cs.ai'],scigraphqa,1810.06645,https://arxiv.org/pdf/1810.06645v1
68472d369f9b9dc3092d45706fa236fe,2000,2000,68472d369f9b9dc3092d45706fa236fe,20000,20000,1606.07287v1-figure4-1.png,1606.07287v1-figure4-1,"figure 4: validation loss for lv and lt, optimizing on a linear combination of losses (blue) or using two optimizers with stochastic loss selection (sl, red).",line chart,True,2,closed-ended infinite answer set non-visual,what is the number of iterations for the 'aggregated loss' when the y-axis value is 13.5?,,arxiv,['cs.ir cs.cl cs.cv cs.ne'],scigraphqa,1606.07287,https://arxiv.org/pdf/1606.07287v1
8dc3c1c9cfa6bbfc1f9b84eaba7b61d1,85,85,8dc3c1c9cfa6bbfc1f9b84eaba7b61d1,80%,80%,1805.01070v2-figure1-1.png,1805.01070v2-figure1-1,"figure 1: probing task scores after each training epoch, for nmt and skipthought. we also report training score evolution: bleu for nmt; perplexity (ppl) for skipthought.",line chart,True,4,closed-ended infinite answer set non-visual,what is the accuracy value for 'tense' in 'nmt en-de - bilstm-max' at epoxh 10?,,arxiv,['cs.cl'],scigraphqa,1805.01070,https://arxiv.org/pdf/1805.01070v2
10332c8718a9a42e48d57c61b21ba713,2% to 100%,2% to 100%,10332c8718a9a42e48d57c61b21ba713,98%,98%,1904.13258v1-figure1-1.png,1904.13258v1-figure1-1,fig. 1. the nist stt benchmark test history - may’09 [7],line chart,False,1,closed-ended infinite answer set non-visual,what is the range of wer values?,,arxiv,['cs.cl cs.sd eess.as'],scigraphqa,1904.13258,https://arxiv.org/pdf/1904.13258v1
4f3a6fe120fd15440575631d9f25056d,0.5,0.5,4f3a6fe120fd15440575631d9f25056d,0,0,1909.01559v2-figure3-1.png,1909.01559v2-figure3-1,figure 3: learning curves averaged over four independent training runs on de→en direction. the x-axis represents training steps (× 50).,line chart,True,2,closed-ended infinite answer set non-visual,what is the al value of 'rl training; with 10 training steps?,,arxiv,['cs.cl'],scigraphqa,1909.01559,https://arxiv.org/pdf/1909.01559v2
21a7f3aae83254a65f276895347de60e,3,3,21a7f3aae83254a65f276895347de60e,three,three,1811.02549v6-figure6-1.png,1811.02549v6-figure6-1,"figure 6: analysis of decoding methods. (lower is better for all metrics). left: less biased methods provided a better quality/diversity trade-off. right: however, they are computationally much more expensive.",line chart,True,2,closed-ended infinite answer set non-visual,how many methods are presented in the plots?,,arxiv,['cs.cl cs.lg'],scigraphqa,1811.02549,https://arxiv.org/pdf/1811.02549v6
ad2c45d2510bcaca53421d4e26ec24df,20 to 140,20 to 140,ad2c45d2510bcaca53421d4e26ec24df,0 to 150,0 to 150,1609.06686v1-figure2-1.png,1609.06686v1-figure2-1,figure 2: f1 scores on emails dataset figure 3: f1 scores on blogs dataset,line chart,True,2,closed-ended infinite answer set non-visual,what is the range of the number of authors presented in the first plot?,,arxiv,['cs.cl cs.lg'],scigraphqa,1609.06686,https://arxiv.org/pdf/1609.06686v1
2e7b2d03e0f4891dce92bc2a95322a4c,-6 to -0.5,-6 to -0.5,2e7b2d03e0f4891dce92bc2a95322a4c,-5,-5,1805.00462v1-figure3-1.png,1805.00462v1-figure3-1,figure 3: evolution of reward during training for the word-level task without image variations.,line chart,False,1,closed-ended infinite answer set non-visual,what is the reward value of 'reinforce' at all number of games?,,arxiv,['cs.cl cs.ai'],scigraphqa,1805.00462,https://arxiv.org/pdf/1805.00462v1
5260902527948856d2164c012396cd66,98,98,5260902527948856d2164c012396cd66,95,95,1704.07050v2-figure3-1.png,1704.07050v2-figure3-1,figure 3: precision-recall curves for spanish-english. baseline denotes state of the art performance.,line chart,False,1,closed-ended infinite answer set non-visual,what is the maximum value of precision?,,arxiv,['cs.cl cs.lg stat.ml'],scigraphqa,1704.07050,https://arxiv.org/pdf/1704.07050v2
da9a103b47f8da8f5e7c2d8289de8962,not explicitly stated,not explicitly stated,da9a103b47f8da8f5e7c2d8289de8962,f0,f0,1704.02565v2-figure17-1.png,1704.02565v2-figure17-1,"figure 17: english question-answer interview sequence extracted from aix-marsec corpus, item j0104g (male voices).",line chart,True,3,closed-ended infinite answer set non-visual,what is the label of y-axis?,,arxiv,['cs.cl'],scigraphqa,1704.02565,https://arxiv.org/pdf/1704.02565v2
9d745950211725e3606b125e738389f6,normal classifier and embedded classifier,normal classifier and embedded classifier,9d745950211725e3606b125e738389f6,"normal classifier, embedded classifier","normal classifier, embedded classifier",2009.13826v1-figure6-1.png,2009.13826v1-figure6-1,figure 6: blogcatalog classify result1,line chart,True,2,closed-ended infinite answer set non-visual,what are the two types of classifiers being compared in the figure?,,arxiv,['cs.lg cs.cl stat.ml'],scigraphqa,2009.13826,https://arxiv.org/pdf/2009.13826v1
c5941515af46fd93260fb2c139f32651,75,75,c5941515af46fd93260fb2c139f32651,0.75,0.75,1702.02052v1-figure3-1.png,1702.02052v1-figure3-1,figure 3: accuracy of the teacher’s predictions on the top n target domain examples with the highest mcd value for the k->d domain pair.,line chart,False,1,closed-ended infinite answer set non-visual,what is the accuracy of the teacher's predictions on the top 2000 target domain examples with the highest mcd value?,,arxiv,['cs.cl cs.lg'],scigraphqa,1702.02052,https://arxiv.org/pdf/1702.02052v1
0e374c0703320c40ef9d61e097276686,20,20,0e374c0703320c40ef9d61e097276686,9905,9905,w12-0203.pdf-figure4.png,w12-0203.pdf-figure4,figure 4: screencap of motion chart for collision,scatter plot,False,1,closed-ended infinite answer set non-visual,how many words are presented in the figure?,,acl,nan,aclfig,w12-0203,https://aclanthology.org/w12-0203.pdf
4519a732a5ae41969808c0ec06d93847,quality^-1,quality^-1,4519a732a5ae41969808c0ec06d93847,quality⁻¹,quality⁻¹,1811.02549v6-figure1-1.png,1811.02549v6-figure1-1,"figure 1: the importance of temperature for evaluating nlg models on quality and diversity. each sub-figure plots inverse quality against inverse diversity (lower is better for both metrics). left: current way of comparing nlg models. in this case, it is impossible to come to any meaningful conclusions about which model (red or blue) dominates the other. middle: with our proposed nlg evaluation framework, the temperature sweep shines a light on the relative performance of the models: the red model should be used for high-diversity samples and the blue model for high-quality samples. right: a second simulated scenario (consistent with the left figure) where the temperature sweep reveals that the blue model dominates the red. that is, for any desired diversity-level, there is a temperature for which the blue model outperforms the red in terms of quality (and vice versa).",scatter plot,True,3,closed-ended infinite answer set non-visual,what is the label of the x-axis?,,arxiv,['cs.cl cs.lg'],scigraphqa,1811.02549,https://arxiv.org/pdf/1811.02549v6
054098e79d7a0818bbbf942beac301ee,machine learning paper,machine learning paper,054098e79d7a0818bbbf942beac301ee,machine learning,machine learning,2020.acl-main.447.pdf-figure3.png,2020.acl-main.447.pdf-figure3,"figure 3: word2vec embeddings associated with 20k papers in six ai-related arxiv categories visualized using t-sne (van der maaten and hinton, 2008). example papers from two randomly selected sub-regions a and b are given in table 7.",scatter plot,False,1,closed-ended infinite answer set non-visual,which element is located in the a region?,,acl,nan,aclfig,2020.acl-main.447,https://aclanthology.org/2020.acl-main.447.pdf
af8a8ea51c74de70445c95fb70ce9f2b,e_i^c,e_i^c,af8a8ea51c74de70445c95fb70ce9f2b,\( e_i^c \),\( e_i^c \),n18-1151.pdf-figure2.png,n18-1151.pdf-figure2,figure 2: the structure of attention-based conversation context encoder.,neural networks,False,1,closed-ended infinite answer set non-visual,what is the final output of the attention-based conversation context encoder?,,acl,nan,aclfig,n18-1151,https://aclanthology.org/n18-1151.pdf
99ccce63f6fe8dabc4866149540081a9,1 + 2 + 2 + n = 5 + n,1 + 2 + 2 + n = 5 + n,99ccce63f6fe8dabc4866149540081a9,14,14,2020.acl-main.97.pdf-figure2.png,2020.acl-main.97.pdf-figure2,"figure 2: overview of dte. dte consists of two parts: tree comment network (the left) and decision tree model (the right), which is used to evaluate the credibility of each node in the tree comment network for discovering evidence.",tree,True,2,closed-ended infinite answer set non-visual,how many nodes are on the tree comments figure?,,acl,nan,aclfig,2020.acl-main.97,https://aclanthology.org/2020.acl-main.97.pdf
7dbc54453767473b33c3c81604387f36,preference,preference,7dbc54453767473b33c3c81604387f36,precedence,precedence,w12-4701.pdf-figure6.png,w12-4701.pdf-figure6,figure 6: purvakalkatvam,tree,False,1,closed-ended infinite answer set non-visual,what does the term 'pūrvakālikatvam' represent?,,acl,nan,aclfig,w12-4701,https://aclanthology.org/w12-4701.pdf
ad51fb7f820887fcee500db0a57bb126,5,5,ad51fb7f820887fcee500db0a57bb126,3,3,y09-1038.pdf-figure2.png,y09-1038.pdf-figure2,"figure 2: a syntactic parse tree with aapdist and argdist example. there is a simultaenous temporal relation between (move, resign) event pair in this parse tree.",tree,False,1,closed-ended infinite answer set non-visual,"what is the value of argdist(np, resigned)?",,acl,nan,aclfig,y09-1038,https://aclanthology.org/y09-1038.pdf
b72feb9d48aaec9f9ec8e4653369d890,6,6,b72feb9d48aaec9f9ec8e4653369d890,7,7,2020.acl-main.67.pdf-figure2.png,2020.acl-main.67.pdf-figure2,figure 2: neighborhood information in different orders.,graph,False,1,closed-ended infinite answer set non-visual,how many nodes are in the figure?,,acl,nan,aclfig,2020.acl-main.67,https://aclanthology.org/2020.acl-main.67.pdf
9fa4435b8f1c77ff8bf0f19f64e22e03,c-dsr engine and diagnostic center dc,c-dsr engine and diagnostic center dc,9fa4435b8f1c77ff8bf0f19f64e22e03,"c-dsr client (mobile device i), c-dsr client (mobile device ii), c-dsr engine","c-dsr client (mobile device i), c-dsr client (mobile device ii), c-dsr engine",o04-3006.pdf-figure2.png,o04-3006.pdf-figure2,figure 2. the function blocks of the c-dsr platform.,architecture diagram,False,1,closed-ended infinite answer set non-visual,what is the label of the elements connected to parser?,,acl,nan,aclfig,o04-3006,https://aclanthology.org/o04-3006.pdf
d24a326b987ab169099815bc9daa30b6,0.60 and 0.70,0.60 and 0.70,d24a326b987ab169099815bc9daa30b6,0.6 to 0.75,0.6 to 0.75,1611.02590v2-figure4-1.png,1611.02590v2-figure4-1,"figure 4: significant differences for resolving tweets in claims validated as true vs false. in verified claims, resolving tweets show higher certainty cue (crt) related values than non-resolving tweets. in falsified claims, resolving tweets show higher doubt cue (dcr) related values than non-resolving tweets.",box plot,True,7,closed-ended infinite answer set non-visual,"what is are the two values presented in y-axis of plot labeled 'crt""?",,arxiv,['cs.cl'],scigraphqa,1611.02590,https://arxiv.org/pdf/1611.02590v2
d84d60e601499ea1b4a503a663531bfb,upper left portion,upper left portion,d84d60e601499ea1b4a503a663531bfb,300x300 matrix,300x300 matrix,u15-1009.pdf-figure2.png,u15-1009.pdf-figure2,figure 2: motifs in 300-dimension lex plot of domestic violence report,confusion matrix,False,1,closed-ended infinite answer set non-visual,where is the information located in the figure?,,acl,nan,aclfig,u15-1009,https://aclanthology.org/u15-1009.pdf
92d770511152ef3488ae0835be3a0626,85,85,92d770511152ef3488ae0835be3a0626,85%,85%,2020.acl-main.622.pdf-figure3.png,2020.acl-main.622.pdf-figure3,figure 3: performance on the development set of the conll-2012 dataset with various number of speakers. f1(speaker as feature): f1 score for the strategy that treats speaker information as a mention-pair feature. f1(speaker as input): f1 score for our strategy that treats speaker names as token input. frequency: percentage of documents with specific number of speakers.,bar chart,False,1,closed-ended infinite answer set non-visual,what is the f1 score when speaker information is treated as a mention-pair feature for documents with one speaker?,,acl,nan,aclfig,2020.acl-main.622,https://aclanthology.org/2020.acl-main.622.pdf
856cdb0c4e3c2cb070543563c7e6c905,10,10,856cdb0c4e3c2cb070543563c7e6c905,2,2,2020.lrec-1.114.pdf-figure2.png,2020.lrec-1.114.pdf-figure2,figure 2: distribution of metalinguistic labels in vgg.,pie chart,False,1,closed-ended infinite answer set non-visual,what is the percentage of 'err' labels in vgg?,,acl,nan,aclfig,2020.lrec-1.114,https://aclanthology.org/2020.lrec-1.114.pdf
40401485419737974a823d1ed939d6f8,54,54,40401485419737974a823d1ed939d6f8,54%,54%,2020.ngt-1.24.pdf-figure1.png,2020.ngt-1.24.pdf-figure1,figure 1: profiling of the throughput during inference on newstest2018 using a 35-6 model.,pie chart,False,1,closed-ended infinite answer set non-visual,what percentage of the inference time is dedicated to the decoder?,,acl,nan,aclfig,2020.ngt-1.24,https://aclanthology.org/2020.ngt-1.24.pdf
73d228fb978616239f4f01823b9e4a01,"info deletion
```","info deletion
```",73d228fb978616239f4f01823b9e4a01,info deletion,info deletion,2002.08307v2-figure1-1.png,2002.08307v2-figure1-1,"figure 1: (blue) the best glue dev accuracy and training losses for models pruned during pre-training, averaged over 5 tasks. also shown are models with information deletion during pre-training (orange), models pruned after downstream fine-tuning (green), and models pruned randomly during pre-training instead of by lowest magnitude (red). 30-40% of weights can be pruned using magnitude weight pruning without decreasing dowsntream accuracy. notice that information deletion fits the training data better than un-pruned models at all sparsity levels but does not fully recover evaluation accuracy. also, models pruned after downstream fine-tuning have the same or worse development accuracy, despite achieving lower training losses. note: none of the pruned models are overfitting because un-pruned models have the lowest training loss and the highest development accuracy. while the results for individual tasks are in table 1, each task does not vary much from the average trend, with an exception discussed in section 4.3.",line chart,True,2,closed-ended infinite answer set non-visual,which pruning method achieves the highest development accuracy at a prune percentage of 0.8?,,arxiv,['cs.cl'],scigraphqa,2002.08307,https://arxiv.org/pdf/2002.08307v2
58134ae6ec07421be35d21b3117ba403,60,60,58134ae6ec07421be35d21b3117ba403,65,65,1802.07420v2-figure3-1.png,1802.07420v2-figure3-1,fig. 3. cross-lingual training of kurmanji and swahili systems.,line chart,True,2,closed-ended infinite answer set non-visual,what is the highest phoneme error rate recorded in 'softmax adaptation'?,,arxiv,['cs.cl cs.sd eess.as'],scigraphqa,1802.07420,https://arxiv.org/pdf/1802.07420v2
5831b80705b2047aef137c112510f8f0,linzen's supervised model,linzen's supervised model,5831b80705b2047aef137c112510f8f0,linzen's supervised,linzen's supervised,1803.11138v1-figure3-1.png,1803.11138v1-figure3-1,figure 3: linzen’s attractor set. our lm-trained lstm (blue; “median” model) compared to their lstm with explicit number supervision (green) and their best lm-trained lstm (red).,line chart,False,1,closed-ended infinite answer set non-visual,which model achieved the highest accuracy at zero attractors?,,arxiv,['cs.cl'],scigraphqa,1803.11138,https://arxiv.org/pdf/1803.11138v1
2c6b28bd80b3e623c656e8db14482f33,4,4,2c6b28bd80b3e623c656e8db14482f33,four,four,2020.acl-main.94.pdf-figure5.png,2020.acl-main.94.pdf-figure5,figure 5: bli performance for each pos in the different domain setting.,line chart,True,4,closed-ended infinite answer set non-visual,how many languages are compared in figure 5?,,acl,nan,aclfig,2020.acl-main.94,https://aclanthology.org/2020.acl-main.94.pdf
6e2d477e1d18646079b1d4507af425c4,60%,60%,6e2d477e1d18646079b1d4507af425c4,50%,50%,1701.08340v2-figure3-1.png,1701.08340v2-figure3-1,figure 3: effect of using different corpora in with different comparability degree,line chart,False,1,closed-ended infinite answer set non-visual,what is the accuracy of using gencorpus with top-10 when dicpi-wo is used?,,arxiv,['cs.cl'],scigraphqa,1701.08340,https://arxiv.org/pdf/1701.08340v2
7e9555b063c7079388582909e5f29078,93.5,93.5,7e9555b063c7079388582909e5f29078,94,94,1910.04176v1-figure2-1.png,1910.04176v1-figure2-1,"figure 2: ic accuracy on snips’s addtoplaylist intent with varying number of seed examples. 100 examples are generated using different fda techniques. as indicated by the accuracy trend, increasing the seed examples leads to better performance.",line chart,False,1,closed-ended infinite answer set non-visual,what is the intent accuracy for the 'deltas' method when the number of seed examples is 15?,,arxiv,['cs.cl cs.ir cs.lg'],scigraphqa,1910.04176,https://arxiv.org/pdf/1910.04176v1
